index;count
2021-04-30;51
2021-05-01;51
2021-05-02;51
2021-05-03;403
2021-05-04;536
2021-05-05;710
2021-05-06;932
2021-05-07;1028
2021-05-08;1041
2021-05-09;1041
2021-05-10;1055
2021-05-11;1065
2021-05-12;1076
2021-05-13;1154
2021-05-14;1186
2021-05-15;1186
2021-05-16;1186
2021-05-17;1197
2021-05-18;1199
2021-05-19;1199
2021-05-20;1199
2021-05-21;1199
2021-05-22;1199
2021-05-23;1199
2021-05-24;1200
2021-05-25;1255
2021-05-26;1283
2021-05-27;1327
2021-05-28;1356
2021-05-29;1356
2021-05-30;1356
2021-05-31;1378
2021-06-01;1399
2021-06-02;1422
2021-06-03;1539
2021-06-04;1650
2021-06-05;1650
2021-06-06;1650
2021-06-07;1741
2021-06-08;1783
2021-06-09;1783
2021-06-10;1783
2021-06-11;1783
2021-06-12;1783
2021-06-13;1783
2021-06-14;1783
2021-06-15;1783
2021-06-16;1929
2021-06-17;2053
2021-06-18;2310
2021-06-19;2310
2021-06-20;2310
2021-06-21;2637
2021-06-22;2744
2021-06-23;2744
2021-06-24;2744
2021-06-25;2744
2021-06-26;2744
2021-06-27;2744
2021-06-28;2862
2021-06-29;2977
2021-06-30;3054
2021-07-01;3085
2021-07-02;3116
2021-07-03;3128
2021-07-04;3128
2021-07-05;3222
2021-07-06;3309
2021-07-07;3365
2021-07-08;3394
2021-07-09;3434
2021-07-10;3434
2021-07-11;3434
2021-07-12;3482
2021-07-13;3500
2021-07-14;3546
2021-07-15;3812
2021-07-16;3896
2021-07-17;3910
2021-07-18;3910
2021-07-19;3987
2021-07-20;4052
2021-07-21;4100
2021-07-22;4164
