;Covid-19-Coronavac-Sinovac/Butantan;Covid-19-AstraZeneca
2021-02-18;3.0303030303030303;
2021-02-19;4.705882352941177;
2021-02-20;6.206896551724138;
2021-02-21;6.206896551724138;
2021-02-22;6.206896551724138;
2021-02-23;5.325443786982248;
2021-02-24;3.888888888888889;
2021-02-25;3.5714285714285716;
2021-02-26;3.435114503816794;
2021-02-27;3.409090909090909;
2021-02-28;3.409090909090909;
2021-03-01;3.0303030303030303;
2021-03-02;2.7491408934707904;
2021-03-03;2.857142857142857;
2021-03-04;2.6315789473684212;
2021-03-05;1.744186046511628;
2021-03-06;1.7341040462427746;
2021-03-07;1.7341040462427746;
2021-03-08;1.7341040462427746;
2021-03-09;1.9021739130434783;
2021-03-10;2.1052631578947367;
2021-03-11;2.099737532808399;
2021-03-12;2.1634615384615383;
2021-03-13;2.4017467248908297;
2021-03-14;2.4017467248908297;
2021-03-15;2.4017467248908297;
2021-03-16;2.4017467248908297;
2021-03-17;2.4017467248908297;
2021-03-18;2.411873840445269;
2021-03-19;2.402957486136784;
2021-03-20;2.697841726618705;
2021-03-21;2.697841726618705;
2021-03-22;2.158273381294964;
2021-03-23;1.079136690647482;
2021-03-24;0.8992805755395683;
2021-03-25;0.8992805755395683;
2021-03-26;0.8992805755395683;
2021-03-27;0.8347245409015025;
2021-03-28;0.8347245409015025;
2021-03-29;0.5008347245409015;
2021-03-30;0.5008347245409015;
2021-03-31;0.45592705167173253;
2021-04-01;0.4497751124437781;
2021-04-02;0.4497751124437781;
2021-04-03;0.4497751124437781;
2021-04-04;0.4497751124437781;
2021-04-05;0.4497751124437781;
2021-04-06;0.7032348804500703;
2021-04-07;0.702247191011236;
2021-04-08;0.8415147265077139;
2021-04-09;0.8415147265077139;
2021-04-10;0.8415147265077139;
2021-04-11;0.8415147265077139;
2021-04-12;0.8415147265077139;
2021-04-13;0.7012622720897616;
2021-04-14;0.7012622720897616;
2021-04-15;0.5610098176718092;
2021-04-16;0.5242463958060288;
2021-04-17;0.3931847968545216;
2021-04-18;0.3931847968545216;
2021-04-19;0.3931847968545216;
2021-04-20;0.3931847968545216;
2021-04-21;0.33860045146726864;
2021-04-22;0.3125;
2021-04-23;0.08904719501335707;
2021-04-24;0.0;
2021-04-25;0.0;
2021-04-26;0.0;
2021-04-27;0.0;
2021-04-28;0.0;
2021-04-29;0.0;
2021-04-30;0.0;
