;Covid-19-Coronavac-Sinovac/Butantan;Covid-19-AstraZeneca
2021-02-19;65.21739130434783;
2021-02-20;65.21739130434783;
2021-02-21;65.21739130434783;
2021-02-22;43.47826086956522;
2021-02-23;17.94871794871795;
2021-02-24;14.285714285714286;
2021-02-25;11.904761904761905;
2021-02-26;4.761904761904762;
2021-02-27;4.761904761904762;
2021-02-28;4.761904761904762;
2021-03-01;4.761904761904762;
2021-03-02;4.761904761904762;
2021-03-03;4.761904761904762;
2021-03-04;4.761904761904762;
2021-03-05;2.127659574468085;
2021-03-06;5.882352941176471;
2021-03-07;5.882352941176471;
2021-03-08;5.882352941176471;
2021-03-09;5.769230769230769;
2021-03-10;5.660377358490566;
2021-03-11;5.660377358490566;
2021-03-12;5.660377358490566;
2021-03-13;5.660377358490566;
2021-03-14;5.660377358490566;
2021-03-15;3.7735849056603774;
2021-03-16;3.7735849056603774;
2021-03-17;3.7735849056603774;
2021-03-18;3.7735849056603774;
2021-03-19;2.7777777777777777;
2021-03-20;2.2988505747126435;
2021-03-21;2.2988505747126435;
2021-03-22;0.0;
2021-03-23;0.0;
2021-03-24;1.1235955056179776;
2021-03-25;1.1235955056179776;
2021-03-26;1.1235955056179776;
2021-03-27;1.1235955056179776;
2021-03-28;1.1235955056179776;
2021-03-29;1.1235955056179776;
2021-03-30;0.9259259259259259;
2021-03-31;1.834862385321101;
2021-04-01;1.834862385321101;
2021-04-02;1.834862385321101;
2021-04-03;1.7241379310344827;
2021-04-04;1.7241379310344827;
2021-04-05;1.7241379310344827;
2021-04-06;1.7094017094017093;
2021-04-07;1.7094017094017093;
2021-04-08;1.5748031496062993;
2021-04-09;1.8404907975460123;
2021-04-10;3.4482758620689653;
2021-04-11;3.4482758620689653;
2021-04-12;3.4482758620689653;
2021-04-13;2.717391304347826;
2021-04-14;2.643171806167401;
2021-04-15;0.8438818565400844;
2021-04-16;0.8438818565400844;
2021-04-17;0.8438818565400844;
2021-04-18;0.8438818565400844;
2021-04-19;0.4219409282700422;
2021-04-20;0.0;
2021-04-21;0.0;
2021-04-22;0.0;
2021-04-23;0.0;
2021-04-24;0.0;
2021-04-25;0.0;
2021-04-26;0.0;
2021-04-27;0.0;
2021-04-28;0.0;
2021-04-29;0.0;
2021-04-30;0.0;
