;neg-Covid-19-AstraZeneca;neg-Covid-19-Coronavac-Sinovac/Butantan;neg-Vacina covid-19 - BNT162b2 - BioNTech/Fosun Pharma/Pfizer;nul-Covid-19-AstraZeneca;nul-Covid-19-Coronavac-Sinovac/Butantan;nul-Vacina covid-19 - BNT162b2 - BioNTech/Fosun Pharma/Pfizer;pos-Covid-19-AstraZeneca;pos-Covid-19-Coronavac-Sinovac/Butantan;pos-Vacina covid-19 - BNT162b2 - BioNTech/Fosun Pharma/Pfizer
2021-01-17;0.0;0.0;0.0;;;;;;
2021-01-18;0.0;0.0;0.0;;;;;;
2021-01-19;0.0;0.0;0.0;;;;;;
2021-01-20;0.0;0.0;0.0;;;;;;
2021-01-21;0.0;1.0;0.0;;;;;;
2021-01-22;0.0;5.0;0.0;;;;;;
2021-01-23;0.0;1.0;0.0;;;;;;
2021-01-24;0.0;0.0;0.0;;;;;;
2021-01-25;0.0;0.0;0.0;;;;;;
2021-01-26;0.0;1.0;0.0;;;;;;
2021-01-27;0.0;2.0;0.0;;;;;;
2021-01-28;0.0;0.0;0.0;;;;;;
2021-01-29;0.0;1.0;0.0;;;;;;
2021-01-30;0.0;0.0;0.0;;;;;;
2021-01-31;0.0;0.0;0.0;;;;;;
2021-02-01;0.0;2.0;0.0;;;;;;
2021-02-02;1.0;5.0;0.0;;;;;;
2021-02-03;0.0;5.0;0.0;;;;;;
2021-02-04;0.0;1.0;0.0;;;;;;
2021-02-05;1.0;2.0;0.0;;;;;;
2021-02-06;0.0;0.0;0.0;;;;;;
2021-02-07;0.0;0.0;0.0;;;;;;
2021-02-08;1.0;3.0;0.0;;;;;;
2021-02-09;1.0;2.0;0.0;;;;;;
2021-02-10;3.0;33.0;0.0;;;;;;
2021-02-11;2.0;65.0;0.0;;;;;;
2021-02-12;1.0;141.0;0.0;;;;;;
2021-02-13;0.0;86.0;0.0;;;;;;
2021-02-14;0.0;9.0;0.0;;;;;;
2021-02-15;1.0;172.0;0.0;;;;;;
2021-02-16;1.0;181.0;0.0;;;;;;
2021-02-17;8.0;212.0;0.0;;;;;;
2021-02-18;4.0;213.0;0.0;;;;;;
2021-02-19;0.0;118.0;0.0;;;;;;
2021-02-20;0.0;16.0;0.0;;;;;;
2021-02-21;0.0;13.0;0.0;;;;;;
2021-02-22;2.0;50.0;0.0;;;;;;
2021-02-23;5.0;46.0;0.0;;;;;;
2021-02-24;0.0;32.0;0.0;;;;;;
2021-02-25;1.0;19.0;0.0;;;;;;
2021-02-26;22.0;34.0;0.0;;;;;;
2021-02-27;1.0;7.0;0.0;;;;;;
2021-02-28;0.0;0.0;0.0;;;;;;
2021-03-01;61.0;52.0;0.0;;;;;;
2021-03-02;22.0;100.0;0.0;;;;;;
2021-03-03;17.0;87.0;0.0;;;;;;
2021-03-04;9.0;63.0;0.0;;;;;;
2021-03-05;30.0;97.0;0.0;;;;;;
2021-03-06;1.0;32.0;0.0;;;;;;
2021-03-07;0.0;0.0;0.0;;;;;;
2021-03-08;14.0;69.0;0.0;;;;;;
2021-03-09;18.0;28.0;0.0;;;;;;
2021-03-10;24.0;38.0;0.0;;;;;;
2021-03-11;62.0;43.0;0.0;;;;;;
2021-03-12;54.0;74.0;0.0;;;;;;
2021-03-13;0.0;12.0;0.0;;;;;;
2021-03-14;0.0;0.0;0.0;;;;;;
2021-03-15;14.0;43.0;0.0;;;;;;
2021-03-16;2.0;56.0;0.0;;;;;;
2021-03-17;4.0;18.0;0.0;;;;;;
2021-03-18;1.0;28.0;0.0;;;;;;
2021-03-19;16.0;16.0;0.0;;;;;;
2021-03-20;1.0;17.0;0.0;;;;;;
2021-03-21;0.0;10.0;0.0;;;;;;
2021-03-22;4.0;112.0;0.0;;;;;;
2021-03-23;4.0;73.0;0.0;;;;;;
2021-03-24;20.0;324.0;0.0;;;;;;
2021-03-25;3.0;88.0;0.0;;;;;;
2021-03-26;9.0;84.0;0.0;;;;;;
2021-03-27;1.0;34.0;0.0;;;;;;
2021-03-28;0.0;0.0;0.0;;;;;;
2021-03-29;22.0;52.0;0.0;;;;;;
2021-03-30;36.0;42.0;0.0;;;;;;
2021-03-31;5.0;21.0;0.0;;;;;;
2021-04-01;3.0;33.0;0.0;;;;;;
2021-04-02;0.0;6.0;0.0;;;;;;
2021-04-03;45.0;21.0;0.0;;;;;;
2021-04-04;0.0;0.0;0.0;;;;;;
2021-04-05;4.0;109.0;0.0;;;;;;
2021-04-06;4.0;101.0;0.0;;;;;;
2021-04-07;1.0;75.0;0.0;;;;;;
2021-04-08;0.0;74.0;0.0;;;;;;
2021-04-09;2.0;730.0;0.0;;;;;;
2021-04-10;0.0;45.0;0.0;;;;;;
2021-04-11;0.0;0.0;0.0;;;;;;
2021-04-12;3.0;114.0;0.0;;;;;;
2021-04-13;5.0;70.0;0.0;;;;;;
2021-04-14;9.0;62.0;0.0;;;;;;
2021-04-15;3.0;86.0;0.0;;;;;;
2021-04-16;4.0;965.0;0.0;;;;;;
2021-04-17;1.0;90.0;0.0;;;;;;
2021-04-18;1.0;0.0;0.0;;;;;;
2021-04-19;1.0;200.0;0.0;;;;;;
2021-04-20;17.0;59.0;0.0;;;;;;
2021-04-21;31.0;14.0;0.0;;;;;;
2021-04-22;3.0;8.0;0.0;;;;;;
2021-04-23;7.0;8.0;0.0;;;;;;
2021-04-24;1.0;0.0;0.0;;;;;;
2021-04-25;0.0;0.0;0.0;;;;;;
2021-04-26;4.0;0.0;0.0;;;;;;
2021-04-27;1.0;1.0;0.0;;;;;;
2021-04-28;3.0;1.0;0.0;;;;;;
2021-04-29;0.0;1.0;0.0;;;;;;
2021-04-30;2.0;0.0;0.0;;;;;;
2021-05-01;1.0;0.0;0.0;;;;;;
2021-05-02;0.0;0.0;0.0;;;;;;
2021-05-03;0.0;0.0;0.0;;;;;;
2021-05-04;0.0;0.0;0.0;;;;;;
2021-01-17;;;;0.0;0.0;0.0;;;
2021-01-18;;;;0.0;0.0;0.0;;;
2021-01-19;;;;0.0;0.0;0.0;;;
2021-01-20;;;;0.0;0.0;0.0;;;
2021-01-21;;;;0.0;0.0;0.0;;;
2021-01-22;;;;0.0;0.0;0.0;;;
2021-01-23;;;;0.0;0.0;0.0;;;
2021-01-24;;;;0.0;0.0;0.0;;;
2021-01-25;;;;0.0;0.0;0.0;;;
2021-01-26;;;;0.0;0.0;0.0;;;
2021-01-27;;;;0.0;0.0;0.0;;;
2021-01-28;;;;0.0;0.0;0.0;;;
2021-01-29;;;;0.0;0.0;0.0;;;
2021-01-30;;;;0.0;0.0;0.0;;;
2021-01-31;;;;0.0;0.0;0.0;;;
2021-02-01;;;;0.0;0.0;0.0;;;
2021-02-02;;;;0.0;0.0;0.0;;;
2021-02-03;;;;0.0;0.0;0.0;;;
2021-02-04;;;;0.0;0.0;0.0;;;
2021-02-05;;;;0.0;7.0;0.0;;;
2021-02-06;;;;0.0;0.0;0.0;;;
2021-02-07;;;;0.0;2.0;0.0;;;
2021-02-08;;;;0.0;41.0;0.0;;;
2021-02-09;;;;0.0;22.0;0.0;;;
2021-02-10;;;;0.0;62.0;0.0;;;
2021-02-11;;;;0.0;2470.0;0.0;;;
2021-02-12;;;;0.0;10310.0;0.0;;;
2021-02-13;;;;0.0;2301.0;0.0;;;
2021-02-14;;;;0.0;6335.0;0.0;;;
2021-02-15;;;;0.0;19965.0;0.0;;;
2021-02-16;;;;0.0;19064.0;0.0;;;
2021-02-17;;;;0.0;15398.0;0.0;;;
2021-02-18;;;;0.0;14120.0;0.0;;;
2021-02-19;;;;0.0;10257.0;0.0;;;
2021-02-20;;;;0.0;772.0;0.0;;;
2021-02-21;;;;0.0;361.0;0.0;;;
2021-02-22;;;;0.0;5810.0;0.0;;;
2021-02-23;;;;0.0;5825.0;0.0;;;
2021-02-24;;;;0.0;4181.0;0.0;;;
2021-02-25;;;;0.0;3412.0;0.0;;;
2021-02-26;;;;0.0;9363.0;0.0;;;
2021-02-27;;;;0.0;1055.0;0.0;;;
2021-02-28;;;;0.0;54.0;0.0;;;
2021-03-01;;;;0.0;7871.0;0.0;;;
2021-03-02;;;;0.0;13241.0;0.0;;;
2021-03-03;;;;0.0;8020.0;0.0;;;
2021-03-04;;;;0.0;9345.0;0.0;;;
2021-03-05;;;;0.0;20363.0;0.0;;;
2021-03-06;;;;0.0;2065.0;0.0;;;
2021-03-07;;;;0.0;5.0;0.0;;;
2021-03-08;;;;0.0;10926.0;0.0;;;
2021-03-09;;;;0.0;7087.0;0.0;;;
2021-03-10;;;;0.0;7262.0;0.0;;;
2021-03-11;;;;0.0;7822.0;0.0;;;
2021-03-12;;;;0.0;10365.0;0.0;;;
2021-03-13;;;;0.0;742.0;0.0;;;
2021-03-14;;;;0.0;17.0;0.0;;;
2021-03-15;;;;0.0;6002.0;0.0;;;
2021-03-16;;;;0.0;4711.0;0.0;;;
2021-03-17;;;;0.0;4201.0;0.0;;;
2021-03-18;;;;0.0;3874.0;0.0;;;
2021-03-19;;;;1.0;3095.0;0.0;;;
2021-03-20;;;;0.0;450.0;0.0;;;
2021-03-21;;;;0.0;14.0;0.0;;;
2021-03-22;;;;0.0;8321.0;0.0;;;
2021-03-23;;;;0.0;8347.0;0.0;;;
2021-03-24;;;;0.0;30666.0;0.0;;;
2021-03-25;;;;0.0;11045.0;0.0;;;
2021-03-26;;;;0.0;7788.0;0.0;;;
2021-03-27;;;;0.0;1575.0;0.0;;;
2021-03-28;;;;0.0;6.0;0.0;;;
2021-03-29;;;;4.0;7459.0;0.0;;;
2021-03-30;;;;3.0;4398.0;0.0;;;
