;Covid-19-Coronavac-Sinovac/Butantan;Covid-19-AstraZeneca
2021-02-17;100.0;
2021-02-18;100.0;
2021-02-19;33.333333333333336;
2021-02-20;33.333333333333336;
2021-02-21;33.333333333333336;
2021-02-22;33.333333333333336;
2021-02-23;33.333333333333336;
2021-02-24;20.0;
2021-02-25;20.0;
2021-02-26;16.666666666666668;
2021-02-27;12.5;
2021-02-28;12.5;
2021-03-01;12.5;
2021-03-02;12.5;
2021-03-03;12.5;
2021-03-04;12.5;
2021-03-05;11.11111111111111;
2021-03-06;16.666666666666668;
2021-03-07;16.666666666666668;
2021-03-08;16.666666666666668;
2021-03-09;8.333333333333334;
2021-03-10;2.9411764705882355;
2021-03-11;5.172413793103448;
2021-03-12;4.166666666666667;
2021-03-13;3.883495145631068;
2021-03-14;3.883495145631068;
2021-03-15;2.912621359223301;
2021-03-16;4.62962962962963;
2021-03-17;5.3097345132743365;
2021-03-18;5.172413793103448;
2021-03-19;5.172413793103448;
2021-03-20;4.545454545454546;
2021-03-21;3.787878787878788;
2021-03-22;2.272727272727273;
2021-03-23;2.2222222222222223;
2021-03-24;3.319502074688797;
2021-03-25;3.319502074688797;
2021-03-26;3.0303030303030303;
2021-03-27;3.690036900369004;
2021-03-28;3.690036900369004;
2021-03-29;1.950354609929078;
2021-03-30;3.611111111111111;
2021-03-31;4.285714285714286;
2021-04-01;3.254769921436588;
2021-04-02;2.899906454630496;
2021-04-03;6.411258795934324;
2021-04-04;6.40625;
2021-04-05;6.015625;
2021-04-06;4.140625;
2021-04-07;2.810304449648712;
2021-04-08;2.029664324746292;
2021-04-09;2.462734931950745;
2021-04-10;2.372479240806643;
2021-04-11;2.372479240806643;
2021-04-12;2.0759193357058128;
2021-04-13;2.0372526193247964;
2021-04-14;1.6298020954598371;
2021-04-15;1.280558789289872;
2021-04-16;0.989522700814901;
2021-04-17;1.0047593865679534;
2021-04-18;1.7878911011783827;
2021-04-19;1.2581014105985513;
2021-04-20;0.9154155986818016;
2021-04-21;1.0873041253597697;
2021-04-22;0.7636016544702513;
2021-04-23;0.7480550568521843;
2021-04-24;1.386246262571351;
2021-04-25;1.406926406926407;
2021-04-26;0.7846320346320347;
2021-04-27;0.5140692640692641;
2021-04-28;0.27056277056277056;
2021-04-29;0.27056277056277056;
2021-04-30;0.0;
2021-05-01;0.0;
2021-05-02;0.0;
2021-05-03;0.0;
2021-05-04;0.0;
2021-04-27;;100.0
2021-04-28;;100.0
2021-04-29;;1.2048192771084338
2021-04-30;;0.0
2021-05-01;;0.0
2021-05-02;;0.0
2021-05-03;;0.0
2021-05-04;;0.0
