;Covid-19-Coronavac-Sinovac/Butantan;Covid-19-AstraZeneca
2021-02-18;17.647058823529413;
2021-02-19;5.2631578947368425;
2021-02-20;6.172839506172839;
2021-02-21;6.172839506172839;
2021-02-22;4.938271604938271;
2021-02-23;5.05050505050505;
2021-02-24;4.9504950495049505;
2021-02-25;4.8076923076923075;
2021-02-26;3.8461538461538463;
2021-02-27;2.8846153846153846;
2021-02-28;2.8846153846153846;
2021-03-01;0.9615384615384616;
2021-03-02;0.9615384615384616;
2021-03-03;0.9615384615384616;
2021-03-04;0.9615384615384616;
2021-03-05;0.9615384615384616;
2021-03-06;0.9615384615384616;
2021-03-07;0.9615384615384616;
2021-03-08;0.9615384615384616;
2021-03-09;0.9615384615384616;
2021-03-10;0.0;
2021-03-11;1.5037593984962405;
2021-03-12;1.875;
2021-03-13;2.272727272727273;
2021-03-14;2.272727272727273;
2021-03-15;1.1363636363636365;
2021-03-16;1.8779342723004695;
2021-03-17;0.0;
2021-03-18;0.0;
2021-03-19;0.0;
2021-03-20;0.0;
2021-03-21;0.0;
2021-03-22;0.0;
2021-03-23;0.0;
2021-03-24;0.0;
2021-03-25;0.0;
2021-03-26;0.0;
2021-03-27;0.0;
2021-03-28;0.45045045045045046;
2021-03-29;0.45045045045045046;
2021-03-30;0.45045045045045046;
2021-03-31;0.8968609865470852;
2021-04-01;0.8968609865470852;
2021-04-02;0.8968609865470852;
2021-04-03;0.8968609865470852;
2021-04-04;0.8968609865470852;
2021-04-05;0.8968609865470852;
2021-04-06;0.4484304932735426;
2021-04-07;0.8403361344537815;
2021-04-08;0.411522633744856;
2021-04-09;0.34843205574912894;
2021-04-10;0.33112582781456956;
2021-04-11;0.33112582781456956;
2021-04-12;0.33112582781456956;
2021-04-13;0.6309148264984227;
2021-04-14;2.1671826625387;
2021-04-15;3.363914373088685;
2021-04-16;1.529051987767584;
2021-04-17;1.4285714285714286;
2021-04-18;1.0309278350515463;
2021-04-19;1.02880658436214;
2021-04-20;1.0266940451745379;
2021-04-21;1.6326530612244898;
2021-04-22;2.4193548387096775;
2021-04-23;1.2072434607645874;
2021-04-24;1.4056224899598393;
2021-04-25;8.990825688073395;
2021-04-26;4.954128440366972;
2021-04-27;0.17421602787456447;
2021-04-28;0.17094017094017094;
2021-04-29;0.0;
2021-04-30;0.0;
2021-05-01;0.0;
2021-05-02;0.0;
2021-05-03;0.0;
2021-05-04;0.0;
