index;count
2021-05-04;928
2021-05-05;1015
2021-05-06;1033
2021-05-07;1120
2021-05-08;1120
2021-05-09;1120
2021-05-10;1683
2021-05-11;2175
2021-05-12;2193
2021-05-13;2268
2021-05-14;2429
2021-05-15;2432
2021-05-16;2432
2021-05-17;2447
2021-05-18;2465
2021-05-19;2469
2021-05-20;2486
2021-05-21;2493
2021-05-22;3387
2021-05-23;3387
2021-05-24;3423
2021-05-25;3487
2021-05-26;3544
2021-05-27;3586
2021-05-28;3597
2021-05-29;3597
2021-05-30;3597
2021-05-31;3628
2021-06-01;3698
2021-06-02;3757
2021-06-03;3786
2021-06-04;3812
2021-06-05;3812
2021-06-06;3812
2021-06-07;3832
2021-06-08;3852
2021-06-09;3869
2021-06-10;3899
2021-06-11;3908
2021-06-12;3908
2021-06-13;3908
2021-06-14;3908
2021-06-15;3908
2021-06-16;3913
2021-06-17;3913
2021-06-18;3913
2021-06-19;3913
2021-06-20;3913
2021-06-21;3913
2021-06-22;3913
2021-06-23;3913
2021-06-24;3913
2021-06-25;3913
2021-06-26;3913
2021-06-27;3913
2021-06-28;3913
2021-06-29;3913
2021-06-30;3959
2021-07-01;4006
2021-07-02;4006
2021-07-03;4006
2021-07-04;4006
2021-07-05;4012
2021-07-06;4012
2021-07-07;4857
2021-07-08;4897
2021-07-09;4943
2021-07-10;4943
2021-07-11;4943
2021-07-12;4964
2021-07-13;6064
2021-07-14;6068
2021-07-15;6857
2021-07-16;6903
2021-07-17;6903
2021-07-18;6903
2021-07-19;6904
2021-07-20;6904
2021-07-21;7166
