index;count
2021-05-04;76
2021-05-05;522
2021-05-06;798
2021-05-07;1191
2021-05-08;1781
2021-05-09;1801
2021-05-10;2307
2021-05-11;2450
2021-05-12;2500
2021-05-13;2529
2021-05-14;2548
2021-05-15;2553
2021-05-16;2555
2021-05-17;2617
2021-05-18;2641
2021-05-19;2647
2021-05-20;2725
2021-05-21;2766
2021-05-22;2769
2021-05-23;2769
2021-05-24;2833
2021-05-25;2865
2021-05-26;2868
2021-05-27;2870
