;Covid-19-Coronavac-Sinovac/Butantan;Covid-19-AstraZeneca
2021-02-18;6.25;
2021-02-19;3.8461538461538463;
2021-02-20;4.878048780487805;
2021-02-21;4.878048780487805;
2021-02-22;4.878048780487805;
2021-02-23;2.4390243902439024;
2021-02-24;2.4390243902439024;
2021-02-25;2.380952380952381;
2021-02-26;2.3255813953488373;
2021-02-27;2.3255813953488373;
2021-02-28;2.3255813953488373;
2021-03-01;2.3255813953488373;
2021-03-02;0.0;
2021-03-03;0.0;
2021-03-04;0.0;
2021-03-05;1.7543859649122806;
2021-03-06;5.084745762711864;
2021-03-07;5.084745762711864;
2021-03-08;5.084745762711864;
2021-03-09;5.084745762711864;
2021-03-10;5.084745762711864;
2021-03-11;5.084745762711864;
2021-03-12;5.084745762711864;
2021-03-13;6.451612903225806;
2021-03-14;6.451612903225806;
2021-03-15;6.451612903225806;
2021-03-16;6.451612903225806;
2021-03-17;4.838709677419355;
2021-03-18;4.838709677419355;
2021-03-19;5.555555555555555;
2021-03-20;5.333333333333333;
2021-03-21;5.333333333333333;
2021-03-22;5.333333333333333;
2021-03-23;4.705882352941177;
2021-03-24;5.747126436781609;
2021-03-25;6.521739130434782;
2021-03-26;5.434782608695652;
2021-03-27;6.451612903225806;
2021-03-28;6.451612903225806;
2021-03-29;3.225806451612903;
2021-03-30;3.125;
2021-03-31;5.3097345132743365;
2021-04-01;3.508771929824561;
2021-04-02;3.4782608695652173;
2021-04-03;3.4782608695652173;
2021-04-04;3.4782608695652173;
2021-04-05;2.608695652173913;
2021-04-06;2.608695652173913;
2021-04-07;2.608695652173913;
2021-04-08;3.2;
2021-04-09;1.6;
2021-04-10;5.147058823529412;
2021-04-11;5.147058823529412;
2021-04-12;3.676470588235294;
2021-04-13;3.676470588235294;
2021-04-14;10.062893081761006;
2021-04-15;13.793103448275861;
2021-04-16;11.229946524064172;
2021-04-17;12.796208530805687;
2021-04-18;12.796208530805687;
2021-04-19;8.530805687203792;
2021-04-20;3.9473684210526314;
2021-04-21;4.697986577181208;
2021-04-22;3.763440860215054;
2021-04-23;1.8691588785046729;
2021-04-24;3.5476718403547673;
2021-04-25;3.5476718403547673;
2021-04-26;0.0;
2021-04-27;0.0;
2021-04-28;0.0;
2021-04-29;0.0;
2021-04-30;0.0;
2021-04-28;;0.0
2021-04-29;;0.0
2021-04-30;;0.0
