;neg-Covid-19-AstraZeneca;neg-Covid-19-Coronavac-Sinovac/Butantan;neg-Vacina covid-19 - BNT162b2 - BioNTech/Fosun Pharma/Pfizer;nul-Covid-19-AstraZeneca;nul-Covid-19-Coronavac-Sinovac/Butantan;nul-Vacina covid-19 - BNT162b2 - BioNTech/Fosun Pharma/Pfizer;pos-Covid-19-AstraZeneca;pos-Covid-19-Coronavac-Sinovac/Butantan;pos-Vacina covid-19 - BNT162b2 - BioNTech/Fosun Pharma/Pfizer
2021-01-17;0.0;0.0;0.0;;;;;;
2021-01-18;0.0;0.0;0.0;;;;;;
2021-01-19;0.0;0.0;0.0;;;;;;
2021-01-20;0.0;0.0;0.0;;;;;;
2021-01-21;0.0;1.0;0.0;;;;;;
2021-01-22;0.0;8.0;0.0;;;;;;
2021-01-23;0.0;2.0;0.0;;;;;;
2021-01-24;0.0;1.0;0.0;;;;;;
2021-01-25;0.0;2.0;0.0;;;;;;
2021-01-26;8.0;0.0;0.0;;;;;;
2021-01-27;0.0;1.0;0.0;;;;;;
2021-01-28;1.0;1.0;0.0;;;;;;
2021-01-29;0.0;2.0;0.0;;;;;;
2021-01-30;0.0;0.0;0.0;;;;;;
2021-01-31;0.0;0.0;0.0;;;;;;
2021-02-01;0.0;6.0;0.0;;;;;;
2021-02-02;0.0;13.0;0.0;;;;;;
2021-02-03;0.0;5.0;0.0;;;;;;
2021-02-04;0.0;1.0;0.0;;;;;;
2021-02-05;0.0;8.0;0.0;;;;;;
2021-02-06;0.0;0.0;0.0;;;;;;
2021-02-07;0.0;0.0;0.0;;;;;;
2021-02-08;0.0;17.0;0.0;;;;;;
2021-02-09;0.0;2.0;0.0;;;;;;
2021-02-10;0.0;61.0;0.0;;;;;;
2021-02-11;0.0;21.0;0.0;;;;;;
2021-02-12;1.0;14.0;0.0;;;;;;
2021-02-13;0.0;1.0;0.0;;;;;;
2021-02-14;0.0;0.0;0.0;;;;;;
2021-02-15;0.0;18.0;0.0;;;;;;
2021-02-16;0.0;23.0;0.0;;;;;;
2021-02-17;1.0;15.0;0.0;;;;;;
2021-02-18;1.0;25.0;0.0;;;;;;
2021-02-19;0.0;5.0;0.0;;;;;;
2021-02-20;1.0;0.0;0.0;;;;;;
2021-02-21;0.0;0.0;0.0;;;;;;
2021-02-22;121.0;13.0;0.0;;;;;;
2021-02-23;0.0;14.0;0.0;;;;;;
2021-02-24;11.0;10.0;0.0;;;;;;
2021-02-25;3.0;10.0;0.0;;;;;;
2021-02-26;0.0;20.0;0.0;;;;;;
2021-02-27;1.0;3.0;0.0;;;;;;
2021-02-28;0.0;18.0;0.0;;;;;;
2021-03-01;5.0;12.0;0.0;;;;;;
2021-03-02;4.0;26.0;0.0;;;;;;
2021-03-03;6.0;22.0;0.0;;;;;;
2021-03-04;4.0;10.0;0.0;;;;;;
2021-03-05;1.0;15.0;0.0;;;;;;
2021-03-06;0.0;8.0;0.0;;;;;;
2021-03-07;1.0;1.0;0.0;;;;;;
2021-03-08;2.0;12.0;0.0;;;;;;
2021-03-09;1.0;10.0;0.0;;;;;;
2021-03-10;0.0;26.0;0.0;;;;;;
2021-03-11;5.0;17.0;0.0;;;;;;
2021-03-12;3.0;10.0;0.0;;;;;;
2021-03-13;0.0;5.0;0.0;;;;;;
2021-03-14;0.0;0.0;0.0;;;;;;
2021-03-15;0.0;22.0;0.0;;;;;;
2021-03-16;0.0;8.0;0.0;;;;;;
2021-03-17;1.0;26.0;0.0;;;;;;
2021-03-18;0.0;9.0;0.0;;;;;;
2021-03-19;5.0;7.0;0.0;;;;;;
2021-03-20;0.0;4.0;0.0;;;;;;
2021-03-21;0.0;6.0;0.0;;;;;;
2021-03-22;2.0;10.0;0.0;;;;;;
2021-03-23;7.0;14.0;0.0;;;;;;
2021-03-24;26.0;15.0;0.0;;;;;;
2021-03-25;4.0;22.0;0.0;;;;;;
2021-03-26;5.0;19.0;0.0;;;;;;
2021-03-27;0.0;8.0;0.0;;;;;;
2021-03-28;1.0;3.0;0.0;;;;;;
2021-03-29;1.0;22.0;0.0;;;;;;
2021-03-30;1.0;27.0;0.0;;;;;;
2021-03-31;2.0;72.0;0.0;;;;;;
2021-04-01;1.0;36.0;0.0;;;;;;
2021-04-02;11.0;9.0;0.0;;;;;;
2021-04-03;4.0;7.0;0.0;;;;;;
2021-04-04;0.0;3.0;0.0;;;;;;
2021-04-05;13.0;63.0;0.0;;;;;;
2021-04-06;0.0;49.0;0.0;;;;;;
2021-04-07;2.0;40.0;0.0;;;;;;
2021-04-08;24.0;23.0;0.0;;;;;;
2021-04-09;12.0;13.0;0.0;;;;;;
2021-04-10;2.0;8.0;0.0;;;;;;
2021-04-11;0.0;3.0;0.0;;;;;;
2021-04-12;7.0;13.0;0.0;;;;;;
2021-04-13;3.0;30.0;0.0;;;;;;
2021-04-14;2.0;16.0;0.0;;;;;;
2021-04-15;4.0;8.0;0.0;;;;;;
2021-04-16;9.0;10.0;0.0;;;;;;
2021-04-17;1.0;4.0;0.0;;;;;;
2021-04-18;0.0;0.0;0.0;;;;;;
2021-04-19;14.0;19.0;0.0;;;;;;
2021-04-20;9.0;28.0;0.0;;;;;;
2021-04-21;9.0;7.0;0.0;;;;;;
2021-04-22;12.0;12.0;0.0;;;;;;
2021-04-23;5.0;6.0;0.0;;;;;;
2021-04-24;3.0;1.0;0.0;;;;;;
2021-04-25;2.0;0.0;0.0;;;;;;
2021-04-26;9.0;4.0;0.0;;;;;;
2021-04-27;6.0;19.0;0.0;;;;;;
2021-04-28;6.0;2.0;0.0;;;;;;
2021-04-29;5.0;5.0;0.0;;;;;;
2021-04-30;3.0;0.0;0.0;;;;;;
2021-05-01;0.0;0.0;0.0;;;;;;
2021-05-02;0.0;0.0;0.0;;;;;;
2021-05-03;0.0;0.0;0.0;;;;;;
2021-05-04;0.0;0.0;0.0;;;;;;
2021-01-17;;;;0.0;0.0;0.0;;;
2021-01-18;;;;0.0;0.0;0.0;;;
2021-01-19;;;;0.0;0.0;0.0;;;
2021-01-20;;;;0.0;0.0;0.0;;;
2021-01-21;;;;0.0;0.0;0.0;;;
2021-01-22;;;;0.0;0.0;0.0;;;
2021-01-23;;;;0.0;0.0;0.0;;;
2021-01-24;;;;0.0;0.0;0.0;;;
2021-01-25;;;;0.0;0.0;0.0;;;
2021-01-26;;;;0.0;0.0;0.0;;;
2021-01-27;;;;0.0;0.0;0.0;;;
2021-01-28;;;;0.0;0.0;0.0;;;
2021-01-29;;;;0.0;0.0;0.0;;;
2021-01-30;;;;0.0;0.0;0.0;;;
2021-01-31;;;;0.0;0.0;0.0;;;
2021-02-01;;;;0.0;0.0;0.0;;;
2021-02-02;;;;0.0;1.0;0.0;;;
2021-02-03;;;;0.0;4.0;0.0;;;
2021-02-04;;;;0.0;4.0;0.0;;;
2021-02-05;;;;0.0;75.0;0.0;;;
2021-02-06;;;;0.0;12.0;0.0;;;
2021-02-07;;;;0.0;4.0;0.0;;;
2021-02-08;;;;0.0;1076.0;0.0;;;
2021-02-09;;;;0.0;621.0;0.0;;;
2021-02-10;;;;0.0;3769.0;0.0;;;
2021-02-11;;;;0.0;3998.0;0.0;;;
2021-02-12;;;;0.0;3207.0;0.0;;;
2021-02-13;;;;0.0;544.0;0.0;;;
2021-02-14;;;;0.0;145.0;0.0;;;
2021-02-15;;;;0.0;1177.0;0.0;;;
2021-02-16;;;;0.0;12679.0;0.0;;;
2021-02-17;;;;0.0;11062.0;0.0;;;
2021-02-18;;;;0.0;14228.0;0.0;;;
2021-02-19;;;;0.0;9535.0;0.0;;;
2021-02-20;;;;0.0;1155.0;0.0;;;
2021-02-21;;;;0.0;397.0;0.0;;;
2021-02-22;;;;0.0;6556.0;0.0;;;
2021-02-23;;;;0.0;7014.0;0.0;;;
2021-02-24;;;;0.0;4454.0;0.0;;;
2021-02-25;;;;0.0;3464.0;0.0;;;
2021-02-26;;;;0.0;2859.0;0.0;;;
2021-02-27;;;;0.0;415.0;0.0;;;
2021-02-28;;;;0.0;3.0;0.0;;;
2021-03-01;;;;0.0;2619.0;0.0;;;
2021-03-02;;;;0.0;3609.0;0.0;;;
2021-03-03;;;;0.0;3563.0;0.0;;;
2021-03-04;;;;0.0;8265.0;0.0;;;
2021-03-05;;;;0.0;9291.0;0.0;;;
2021-03-06;;;;0.0;1948.0;0.0;;;
2021-03-07;;;;0.0;3.0;0.0;;;
2021-03-08;;;;0.0;6324.0;0.0;;;
2021-03-09;;;;0.0;8343.0;0.0;;;
2021-03-10;;;;0.0;8915.0;0.0;;;
2021-03-11;;;;0.0;12558.0;0.0;;;
2021-03-12;;;;0.0;11561.0;0.0;;;
2021-03-13;;;;0.0;3376.0;0.0;;;
2021-03-14;;;;0.0;21.0;0.0;;;
2021-03-15;;;;0.0;14793.0;0.0;;;
2021-03-16;;;;0.0;14544.0;0.0;;;
2021-03-17;;;;0.0;3073.0;0.0;;;
2021-03-18;;;;0.0;3876.0;0.0;;;
2021-03-19;;;;0.0;2891.0;0.0;;;
2021-03-20;;;;0.0;254.0;0.0;;;
2021-03-21;;;;0.0;25.0;0.0;;;
2021-03-22;;;;0.0;2425.0;0.0;;;
2021-03-23;;;;0.0;3637.0;0.0;;;
2021-03-24;;;;9.0;3363.0;0.0;;;
2021-03-25;;;;0.0;17841.0;0.0;;;
2021-03-26;;;;0.0;6150.0;0.0;;;
2021-03-27;;;;0.0;3144.0;0.0;;;
2021-03-28;;;;0.0;7.0;0.0;;;
2021-03-29;;;;0.0;6449.0;0.0;;;
2021-03-30;;;;0.0;5245.0;0.0;;;
