;Covid-19-Coronavac-Sinovac/Butantan;Covid-19-AstraZeneca
2021-02-09;100.0;
2021-02-10;100.0;
2021-02-11;100.0;
2021-02-12;100.0;
2021-02-13;100.0;
2021-02-14;100.0;
2021-02-15;100.0;
2021-02-16;100.0;
2021-02-17;42.857142857142854;
2021-02-18;36.36363636363637;
2021-02-19;13.953488372093023;
2021-02-20;13.671274961597542;
2021-02-21;13.671274961597542;
2021-02-22;13.650306748466258;
2021-02-23;14.217443249701315;
2021-02-24;12.919896640826874;
2021-02-25;12.49018067556952;
2021-02-26;11.275964391691394;
2021-02-27;10.089974293059125;
2021-02-28;10.879190385831752;
2021-03-01;10.879190385831752;
2021-03-02;10.150812064965198;
2021-03-03;10.443571027512633;
2021-03-04;12.055641421947449;
2021-03-05;8.24742268041237;
2021-03-06;8.471275559883155;
2021-03-07;8.471275559883155;
2021-03-08;6.718597857838364;
2021-03-09;6.216610004856727;
2021-03-10;6.338028169014085;
2021-03-11;5.543037404236142;
2021-03-12;5.636928539724812;
2021-03-13;6.174438687392056;
2021-03-14;6.174438687392056;
2021-03-15;5.831903945111493;
2021-03-16;5.820721769499418;
2021-03-17;7.07635009310987;
2021-03-18;7.317965605561654;
2021-03-19;7.086614173228346;
2021-03-20;7.297970808116768;
2021-03-21;7.460035523978686;
2021-03-22;6.922257720979766;
2021-03-23;6.282722513089006;
2021-03-24;5.543933054393306;
2021-03-25;5.350938151494093;
2021-03-26;4.754601226993865;
2021-03-27;4.705882352941177;
2021-03-28;4.73390179359012;
2021-03-29;4.379776601998824;
2021-03-30;4.072663346029886;
2021-03-31;3.852889667250438;
2021-04-01;3.733955659276546;
2021-04-02;3.7598367822792187;
2021-04-03;4.120575221238938;
2021-04-04;4.48562986838571;
2021-04-05;3.4649476228847704;
2021-04-06;3.4040324692327832;
2021-04-07;3.322173577131084;
2021-04-08;3.312788906009245;
2021-04-09;3.0873493975903616;
2021-04-10;4.065763163741391;
2021-04-11;5.1438169221079155;
2021-04-12;3.022670025188917;
2021-04-13;2.589807852965748;
2021-04-14;1.6454905228077483;
2021-04-15;0.6030359742150135;
2021-04-16;0.37422037422037424;
2021-04-17;0.40024014408645187;
2021-04-18;0.7574423110797956;
2021-04-19;0.6982288828337875;
2021-04-20;0.6244725738396625;
2021-04-21;0.6687326700375142;
2021-04-22;1.0985610397648151;
2021-04-23;1.0172626387176325;
2021-04-24;0.41014734923287255;
2021-04-25;0.41747428060235575;
2021-04-26;0.10436857015058894;
2021-04-27;0.0;
2021-04-28;0.0;
2021-04-29;0.0;
2021-04-30;0.0;
2021-05-01;0.0;
2021-05-02;0.0;
2021-05-03;0.0;
2021-05-04;0.0;
