index;count
2021-05-04;1
2021-05-05;30
2021-05-06;66
2021-05-07;67
2021-05-08;67
2021-05-09;67
2021-05-10;67
2021-05-11;84
2021-05-12;114
2021-05-13;114
2021-05-14;114
2021-05-15;114
2021-05-16;114
2021-05-17;114
2021-05-18;117
2021-05-19;117
2021-05-20;118
2021-05-21;118
2021-05-22;118
2021-05-23;118
2021-05-24;185
2021-05-25;206
2021-05-26;216
2021-05-27;239
2021-05-28;239
2021-05-29;239
2021-05-30;239
2021-05-31;239
2021-06-01;239
2021-06-02;239
2021-06-03;239
2021-06-04;239
2021-06-05;239
2021-06-06;239
2021-06-07;239
2021-06-08;239
2021-06-09;239
2021-06-10;239
2021-06-11;239
2021-06-12;239
2021-06-13;239
2021-06-14;239
2021-06-15;239
2021-06-16;239
2021-06-17;239
2021-06-18;239
2021-06-19;239
2021-06-20;239
2021-06-21;239
2021-06-22;239
2021-06-23;239
2021-06-24;239
2021-06-25;239
2021-06-26;239
2021-06-27;239
2021-06-28;239
2021-06-29;239
2021-06-30;239
2021-07-01;240
2021-07-02;278
2021-07-03;278
2021-07-04;278
2021-07-05;280
2021-07-06;280
2021-07-07;300
2021-07-08;310
2021-07-09;342
2021-07-10;342
2021-07-11;342
2021-07-12;342
2021-07-13;363
2021-07-14;363
2021-07-15;458
2021-07-16;489
2021-07-17;489
2021-07-18;489
2021-07-19;518
2021-07-20;518
2021-07-21;518
2021-07-22;540
2021-07-23;557
