index;count
2021-05-24;13
2021-05-25;13
2021-05-26;13
2021-05-27;13
2021-05-28;13
2021-05-29;13
2021-05-30;13
2021-05-31;13
2021-06-01;13
2021-06-02;13
2021-06-03;13
2021-06-04;13
2021-06-05;13
2021-06-06;13
2021-06-07;13
2021-06-08;13
2021-06-09;13
2021-06-10;13
2021-06-11;13
2021-06-12;13
2021-06-13;13
2021-06-14;13
2021-06-15;13
2021-06-16;13
2021-06-17;13
2021-06-18;13
2021-06-19;13
2021-06-20;13
2021-06-21;13
2021-06-22;13
2021-06-23;13
2021-06-24;13
2021-06-25;13
2021-06-26;13
2021-06-27;13
2021-06-28;13
2021-06-29;13
2021-06-30;13
2021-07-01;13
2021-07-02;13
2021-07-03;13
2021-07-04;13
2021-07-05;13
2021-07-06;13
2021-07-07;13
2021-07-08;13
2021-07-09;13
2021-07-10;13
2021-07-11;13
2021-07-12;13
2021-07-13;13
2021-07-14;13
2021-07-15;13
2021-07-16;13
2021-07-17;13
2021-07-18;13
2021-07-19;16
