;Covid-19-Coronavac-Sinovac/Butantan;Covid-19-AstraZeneca
2021-02-13;100.0;
2021-02-14;100.0;
2021-02-15;0.0;
2021-02-16;0.0;
2021-02-17;4.545454545454546;
2021-02-18;5.797101449275362;
2021-02-19;6.133333333333334;
2021-02-20;5.9523809523809526;
2021-02-21;5.9523809523809526;
2021-02-22;5.612244897959184;
2021-02-23;8.3223249669749;
2021-02-24;8.173690932311622;
2021-02-25;7.60233918128655;
2021-02-26;6.178489702517163;
2021-02-27;5.656350053361793;
2021-02-28;5.656350053361793;
2021-03-01;5.549626467449306;
2021-03-02;5.284974093264249;
2021-03-03;5.146316851664984;
2021-03-04;4.305283757338552;
2021-03-05;4.289799809342231;
2021-03-06;4.295051353874883;
2021-03-07;4.295051353874883;
2021-03-08;3.734827264239029;
2021-03-09;2.9547553093259467;
2021-03-10;2.7573529411764706;
2021-03-11;2.780269058295964;
2021-03-12;2.8972783143107987;
2021-03-13;2.953953084274544;
2021-03-14;2.953953084274544;
2021-03-15;2.953953084274544;
2021-03-16;2.592912705272256;
2021-03-17;2.5884383088869716;
2021-03-18;2.8716216216216215;
2021-03-19;2.883031301482702;
2021-03-20;3.099510603588907;
2021-03-21;3.099510603588907;
2021-03-22;2.936378466557912;
2021-03-23;2.3519870235198703;
2021-03-24;2.3424878836833605;
2021-03-25;2.096774193548387;
2021-03-26;1.8459069020866774;
2021-03-27;2.4922118380062304;
2021-03-28;2.05607476635514;
2021-03-29;1.8068535825545171;
2021-03-30;1.7380509000620732;
2021-03-31;1.6728624535315986;
2021-04-01;1.4851485148514851;
2021-04-02;1.4851485148514851;
2021-04-03;1.7846153846153847;
2021-04-04;1.7846153846153847;
2021-04-05;1.5384615384615385;
2021-04-06;1.4492753623188406;
2021-04-07;1.2055455093429777;
2021-04-08;1.3025458851391356;
2021-04-09;1.1743981209630066;
2021-04-10;1.1072261072261071;
2021-04-11;1.1072261072261071;
2021-04-12;0.9906759906759907;
2021-04-13;0.7566938300349243;
2021-04-14;0.6976744186046512;
2021-04-15;0.5790387955993052;
2021-04-16;0.3952569169960474;
2021-04-17;0.4703668861712135;
2021-04-18;0.44353462981917435;
2021-04-19;0.6693830034924331;
2021-04-20;1.3939081053175013;
2021-04-21;1.4279026217228465;
2021-04-22;0.8428150021070375;
2021-04-23;0.5212211466865228;
2021-04-24;0.38401117123407225;
2021-04-25;0.5396825396825397;
2021-04-26;0.20293474867311895;
2021-04-27;0.38852361028093246;
2021-04-28;0.18437101120408453;
2021-04-29;0.01356300013563;
2021-04-30;0.0;
2021-05-01;0.0;
2021-05-02;0.0;
2021-05-03;0.0;
2021-05-04;0.0;
