;Covid-19-Coronavac-Sinovac/Butantan;Covid-19-AstraZeneca
2021-02-17;0.0;
2021-02-18;5.617977528089888;
2021-02-19;3.374777975133215;
2021-02-20;3.7162162162162162;
2021-02-21;3.5472972972972974;
2021-02-22;3.3783783783783785;
2021-02-23;3.1666666666666665;
2021-02-24;3.0303030303030303;
2021-02-25;2.8919330289193304;
2021-02-26;3.6616161616161618;
2021-02-27;3.9215686274509802;
2021-02-28;3.9215686274509802;
2021-03-01;3.611971104231166;
2021-03-02;3.3333333333333335;
2021-03-03;2.6737967914438503;
2021-03-04;2.508361204013378;
2021-03-05;2.4529844644317254;
2021-03-06;2.7777777777777777;
2021-03-07;2.7777777777777777;
2021-03-08;2.3919753086419755;
2021-03-09;2.2376543209876543;
2021-03-10;2.0833333333333335;
2021-03-11;2.3048327137546467;
2021-03-12;2.151238591916558;
2021-03-13;2.1631644004944377;
2021-03-14;2.1631644004944377;
2021-03-15;1.915945611866502;
2021-03-16;1.8700787401574803;
2021-03-17;1.7217310376919497;
2021-03-18;1.736745886654479;
2021-03-19;1.393884892086331;
2021-03-20;1.5992892047978675;
2021-03-21;1.377165704131497;
2021-03-22;1.288316303864949;
2021-03-23;1.487964989059081;
2021-03-24;1.5257192676547515;
2021-03-25;1.3066202090592334;
2021-03-26;1.2195121951219512;
2021-03-27;1.1728931364031276;
2021-03-28;1.1728931364031276;
2021-03-29;0.9122502172024327;
2021-03-30;0.9102730819245773;
2021-03-31;0.779896013864818;
2021-04-01;0.779896013864818;
2021-04-02;0.9063444108761329;
2021-04-03;0.9403107113654947;
2021-04-04;1.1159824631327222;
2021-04-05;0.9928514694201748;
2021-04-06;0.984251968503937;
2021-04-07;0.9325681492109039;
2021-04-08;0.8710217755443886;
2021-04-09;0.8600727753886868;
2021-04-10;1.0128913443830572;
2021-04-11;1.0516826923076923;
2021-04-12;0.9014423076923077;
2021-04-13;0.8537886872998933;
2021-04-14;0.899708917703096;
2021-04-15;0.97317201472909;
2021-04-16;0.8634222919937206;
2021-04-17;0.7875894988066826;
2021-04-18;0.7456327226246272;
2021-04-19;0.6130268199233716;
2021-04-20;0.5829259119969914;
2021-04-21;0.635629616904312;
2021-04-22;0.48795364440378164;
2021-04-23;0.38696234558714093;
2021-04-24;0.32379924446842956;
2021-04-25;0.36128067771271954;
2021-04-26;0.2465483234714004;
2021-04-27;0.25621031525008353;
2021-04-28;0.25496653564219696;
2021-04-29;0.21264256717572008;
2021-04-30;0.1419244961680386;
2021-05-01;0.0;
2021-05-02;0.0;
2021-05-03;0.0;
2021-05-04;0.0;
2021-05-01;;0.0
2021-05-02;;0.0
2021-05-03;;0.0
2021-05-04;;0.0
