;Covid-19-Coronavac-Sinovac/Butantan;Covid-19-AstraZeneca
2021-02-18;3.4482758620689653;
2021-02-19;2.0;
2021-02-20;2.6217228464419478;
2021-02-21;2.6217228464419478;
2021-02-22;2.2388059701492535;
2021-02-23;1.1194029850746268;
2021-02-24;1.0714285714285714;
2021-02-25;1.0344827586206897;
2021-02-26;2.4390243902439024;
2021-02-27;3.252032520325203;
2021-02-28;3.252032520325203;
2021-03-01;3.252032520325203;
2021-03-02;2.168021680216802;
2021-03-03;1.9801980198019802;
2021-03-04;2.071563088512241;
2021-03-05;2.071563088512241;
2021-03-06;2.2429906542056073;
2021-03-07;2.2429906542056073;
2021-03-08;2.05607476635514;
2021-03-09;2.2140221402214024;
2021-03-10;2.018348623853211;
2021-03-11;1.9677996422182469;
2021-03-12;2.097902097902098;
2021-03-13;2.094240837696335;
2021-03-14;2.094240837696335;
2021-03-15;2.094240837696335;
2021-03-16;2.094240837696335;
2021-03-17;1.2216404886561956;
2021-03-18;1.2216404886561956;
2021-03-19;1.2195121951219512;
2021-03-20;1.2195121951219512;
2021-03-21;1.2195121951219512;
2021-03-22;1.2195121951219512;
2021-03-23;1.2195121951219512;
2021-03-24;1.1128775834658187;
2021-03-25;1.3254786450662739;
2021-03-26;1.2693935119887165;
2021-03-27;1.267605633802817;
2021-03-28;1.267605633802817;
2021-03-29;0.9859154929577465;
2021-03-30;0.9845288326300985;
2021-03-31;0.6784260515603799;
2021-04-01;0.7177033492822966;
2021-04-02;0.7033997655334114;
2021-04-03;0.5861664712778429;
2021-04-04;0.5861664712778429;
2021-04-05;0.5861664712778429;
2021-04-06;0.5518763796909493;
2021-04-07;0.6160164271047228;
2021-04-08;0.5065856129685917;
2021-04-09;0.5703422053231939;
2021-04-10;0.7547169811320755;
2021-04-11;1.079734219269103;
2021-04-12;0.9136212624584718;
2021-04-13;0.9404388714733543;
2021-04-14;0.76103500761035;
2021-04-15;0.7423904974016332;
2021-04-16;0.6583760058522312;
2021-04-17;0.6583760058522312;
2021-04-18;0.7580543272267846;
2021-04-19;0.5685407454200885;
2021-04-20;0.4025301897642323;
2021-04-21;0.33277870216306155;
2021-04-22;0.21680216802168023;
2021-04-23;0.0;
2021-04-24;0.0;
2021-04-25;0.0;
2021-04-26;0.0;
2021-04-27;0.0;
2021-04-28;0.0;
2021-04-29;0.0;
2021-04-30;0.0;
2021-04-25;;0.0
2021-04-26;;0.0
2021-04-27;;0.0
2021-04-28;;0.0
2021-04-29;;0.0
2021-04-30;;0.0
