;Covid-19-Coronavac-Sinovac/Butantan;Covid-19-AstraZeneca
2021-02-20;0.0;
2021-02-21;0.0;
2021-02-22;0.0;
2021-02-23;0.0;
2021-02-24;0.0;
2021-02-25;0.0;
2021-02-26;0.0;
2021-02-27;2.857142857142857;
2021-02-28;2.857142857142857;
2021-03-01;2.857142857142857;
2021-03-02;2.857142857142857;
2021-03-03;2.857142857142857;
2021-03-04;2.857142857142857;
2021-03-05;2.857142857142857;
2021-03-06;2.857142857142857;
2021-03-07;2.857142857142857;
2021-03-08;2.857142857142857;
2021-03-09;2.857142857142857;
2021-03-10;2.857142857142857;
2021-03-11;2.857142857142857;
2021-03-12;2.2222222222222223;
2021-03-13;2.2222222222222223;
2021-03-14;2.2222222222222223;
2021-03-15;2.2222222222222223;
2021-03-16;2.2222222222222223;
2021-03-17;4.3478260869565215;
2021-03-18;4.3478260869565215;
2021-03-19;5.357142857142857;
2021-03-20;5.357142857142857;
2021-03-21;5.2631578947368425;
2021-03-22;5.0;
2021-03-23;4.545454545454546;
2021-03-24;4.545454545454546;
2021-03-25;4.545454545454546;
2021-03-26;4.545454545454546;
2021-03-27;4.545454545454546;
2021-03-28;4.545454545454546;
2021-03-29;4.545454545454546;
2021-03-30;3.5294117647058822;
2021-03-31;3.5294117647058822;
2021-04-01;3.5294117647058822;
2021-04-02;3.5294117647058822;
2021-04-03;3.5294117647058822;
2021-04-04;3.5294117647058822;
2021-04-05;3.5294117647058822;
2021-04-06;3.5294117647058822;
2021-04-07;3.1578947368421053;
2021-04-08;2.608695652173913;
2021-04-09;2.3076923076923075;
2021-04-10;2.3076923076923075;
2021-04-11;2.1739130434782608;
2021-04-12;2.8776978417266186;
2021-04-13;2.8776978417266186;
2021-04-14;2.5806451612903225;
2021-04-15;1.935483870967742;
2021-04-16;1.935483870967742;
2021-04-17;1.2903225806451613;
2021-04-18;1.2903225806451613;
2021-04-19;1.2903225806451613;
2021-04-20;1.0695187165775402;
2021-04-21;0.0;
2021-04-22;0.0;
2021-04-23;0.0;
2021-04-24;0.0;
2021-04-25;0.0;
2021-04-26;0.0;
2021-04-27;0.0;
2021-04-28;0.0;
2021-04-29;0.0;
2021-04-30;0.0;
