;Covid-19-Coronavac-Sinovac/Butantan;Covid-19-AstraZeneca
2021-02-17;14.285714285714286;
2021-02-18;15.384615384615385;
2021-02-19;13.793103448275861;
2021-02-20;12.903225806451612;
2021-02-21;13.6;
2021-02-22;4.8;
2021-02-23;6.2015503875969;
2021-02-24;4.477611940298507;
2021-02-25;3.676470588235294;
2021-02-26;4.137931034482759;
2021-02-27;4.0;
2021-02-28;4.0;
2021-03-01;3.3333333333333335;
2021-03-02;3.2679738562091503;
2021-03-03;3.225806451612903;
2021-03-04;3.0864197530864197;
2021-03-05;2.9940119760479043;
2021-03-06;2.9761904761904763;
2021-03-07;2.9761904761904763;
2021-03-08;2.9761904761904763;
2021-03-09;2.366863905325444;
2021-03-10;2.366863905325444;
2021-03-11;2.366863905325444;
2021-03-12;2.5641025641025643;
2021-03-13;5.357142857142857;
2021-03-14;5.357142857142857;
2021-03-15;5.357142857142857;
2021-03-16;3.71900826446281;
2021-03-17;4.4609665427509295;
2021-03-18;2.18978102189781;
2021-03-19;1.0416666666666667;
2021-03-20;1.3157894736842106;
2021-03-21;1.3157894736842106;
2021-03-22;1.3114754098360655;
2021-03-23;1.2307692307692308;
2021-03-24;1.2048192771084338;
2021-03-25;1.6901408450704225;
2021-03-26;1.392757660167131;
2021-03-27;1.4814814814814814;
2021-03-28;1.4814814814814814;
2021-03-29;1.2345679012345678;
2021-03-30;1.2135922330097086;
2021-03-31;1.1848341232227488;
2021-04-01;0.9478672985781991;
2021-04-02;0.9411764705882353;
2021-04-03;2.2172949002217295;
2021-04-04;1.7738359201773837;
2021-04-05;1.1086474501108647;
2021-04-06;0.87527352297593;
2021-04-07;0.8602150537634409;
2021-04-08;0.631578947368421;
2021-04-09;0.8368200836820083;
2021-04-10;0.8316008316008316;
2021-04-11;0.8298755186721992;
2021-04-12;0.8298755186721992;
2021-04-13;0.47318611987381703;
2021-04-14;1.545595054095827;
2021-04-15;1.6717325227963526;
2021-04-16;0.8968609865470852;
2021-04-17;1.3274336283185841;
2021-04-18;1.4994232987312572;
2021-04-19;1.2687427912341407;
2021-04-20;0.9140767824497258;
2021-04-21;1.8650088809946714;
2021-04-22;1.655867530597552;
2021-04-23;0.7077140835102619;
2021-04-24;0.7746478873239436;
2021-04-25;0.7746478873239436;
2021-04-26;0.4225352112676056;
2021-04-27;0.07012622720897616;
2021-04-28;0.0;
2021-04-29;0.0;
2021-04-30;0.0;
2021-05-01;0.0;
2021-05-02;0.0;
2021-05-03;0.0;
2021-05-04;0.0;
