index;count
2021-05-04;42486
2021-05-05;66955
2021-05-06;94999
2021-05-07;111008
2021-05-08;122598
2021-05-09;122923
2021-05-10;135121
2021-05-11;141942
2021-05-12;148718
2021-05-13;154225
2021-05-14;159693
2021-05-15;160631
2021-05-16;160650
2021-05-17;164401
2021-05-18;167394
2021-05-19;167620
2021-05-20;170151
2021-05-21;172074
2021-05-22;172723
2021-05-23;172734
2021-05-24;173908
2021-05-25;174793
2021-05-26;175091
2021-05-27;175249
2021-05-28;175284
2021-05-29;175286
